source,target,source_severity,target_severity,edge_severity_score,shared_cwes,shared_cwe_count
mitmproxy,pyperclip,high,unknown,3,,0
mitmproxy,brotli,high,high,3,,0
mitmproxy,pyopenssl,high,high,3,,0
mitmproxy,flask,high,low,3,,0
mitmproxy,ldap3,high,unknown,3,,0
mitmproxy,urwid,high,unknown,3,,0
mitmproxy,h11,high,critical,4,,0
mitmproxy,argon2-cffi,high,unknown,3,,0
mitmproxy,cryptography,high,high,3,,0
mitmproxy,asgiref,high,unknown,3,,0
mitmproxy,tornado,high,high,3,,0
mitmproxy,wsproto,high,unknown,3,,0
mitmproxy,aioquic,high,unknown,3,,0
mitmproxy,mitmproxy-rs,high,unknown,3,,0
mitmproxy,pyparsing,high,unknown,3,,0
mitmproxy,h2,high,medium,3,,0
mitmproxy,publicsuffix2,high,unknown,3,,0
mitmproxy,certifi,high,low,3,,0
mitmproxy,sortedcontainers,high,unknown,3,,0
mitmproxy,kaitaistruct,high,unknown,3,,0
mlflow,requests-auth-aws-sigv4,critical,unknown,4,,0
mlflow,watchfiles,critical,unknown,4,,0
mlflow,virtualenv,critical,high,4,,0
mlflow,waitress,critical,critical,4,,0
mlflow,databricks-agents,critical,unknown,4,,0
mlflow,aiohttp,critical,high,4,CWE-79,1
mlflow,flask-wtf,critical,unknown,4,,0
mlflow,scikit-learn,critical,medium,4,,0
mlflow,azureml-core,critical,unknown,4,,0
mlflow,mlflow-tracing,critical,unknown,4,,0
mlflow,pysftp,critical,unknown,4,,0
mlflow,mlflow-dbstore,critical,unknown,4,,0
mlflow,mlflow-jfrog-plugin,critical,unknown,4,,0
mlflow,langchain,critical,high,4,,0
mlflow,gunicorn,critical,high,4,,0
mlflow,mlflow-skinny,critical,unknown,4,,0
mlflow,google-cloud-storage,critical,unknown,4,,0
mlflow,docker,critical,unknown,4,,0
mlflow,boto3,critical,unknown,4,,0
mlflow,azure-storage-file-datalake,critical,unknown,4,,0
mlflow,graphene,critical,unknown,4,,0
mlflow,prometheus-flask-exporter,critical,unknown,4,,0
mlflow,kubernetes,critical,unknown,4,,0
mlflow,mlserver-mlflow,critical,unknown,4,,0
mlflow,botocore,critical,unknown,4,,0
mlflow,flask,critical,low,4,,0
mlflow,flask-cors,critical,high,4,,0
mlflow,fastmcp,critical,high,4,,0
mlflow,numpy,critical,critical,4,,0
mlflow,scipy,critical,high,4,,0
mlflow,alembic,critical,unknown,4,,0
mlflow,mlserver,critical,unknown,4,,0
mlflow,uvicorn,critical,high,4,,0
mlflow,huey,critical,unknown,4,,0
mlflow,cryptography,critical,high,4,,0
mlflow,slowapi,critical,unknown,4,,0
mlflow,pandas,critical,low,4,,0
mlflow,pyarrow,critical,critical,4,,0
mlflow,fastapi,critical,high,4,,0
mlflow,matplotlib,critical,unknown,4,,0
mlflow,tiktoken,critical,unknown,4,,0
mlflow,aliyunstoreplugin,critical,unknown,4,,0
mlflow,sqlalchemy,critical,critical,4,,0
mysql-connector-python,opentelemetry-exporter-otlp-proto-http,high,unknown,3,,0
mysql-connector-python,dnspython,high,medium,3,,0
mysql-connector-python,opentelemetry-api,high,unknown,3,,0
mysql-connector-python,fido2,high,unknown,3,,0
mysql-connector-python,gssapi,high,unknown,3,,0
mysql-connector-python,opentelemetry-sdk,high,unknown,3,,0
nltk,python-crfsuite,high,unknown,3,,0
nltk,requests,high,medium,3,,0
nltk,click,high,unknown,3,,0
nltk,numpy,high,critical,4,CWE-502,1
nltk,twython,high,unknown,3,,0
nltk,matplotlib,high,unknown,3,,0
nltk,joblib,high,critical,4,,0
nltk,pyparsing,high,unknown,3,,0
nltk,scipy,high,high,3,,0
nltk,scikit-learn,high,medium,3,,0
nltk,regex,high,unknown,3,,0
nltk,tqdm,high,low,3,,0
notebook,hatch,high,unknown,3,,0
notebook,sphinxcontrib-spelling,high,unknown,3,,0
notebook,jupyter-server,high,high,3,,0
notebook,nbval,high,unknown,3,,0
notebook,notebook-shim,high,unknown,3,,0
notebook,pytest-timeout,high,unknown,3,,0
notebook,nbsphinx,high,unknown,3,,0
notebook,pytest-console-scripts,high,unknown,3,,0
notebook,pytest,high,unknown,3,,0
notebook,importlib-resources,high,unknown,3,,0
notebook,jupyterlab,high,high,3,,0
notebook,ipykernel,high,unknown,3,,0
notebook,pytest-tornasync,high,unknown,3,,0
notebook,myst-parser,high,unknown,3,,0
notebook,pre-commit,high,unknown,3,,0
notebook,sphinx,high,unknown,3,,0
notebook,jupyterlab-server,high,unknown,3,,0
notebook,tornado,high,high,3,,0
notebook,requests,high,medium,3,,0
notebook,pydata-sphinx-theme,high,unknown,3,,0
notebook,sphinxcontrib-github-alt,high,unknown,3,,0
num2words,docopt,critical,unknown,4,,0
onnx,pillow,high,critical,4,,0
onnx,numpy,high,critical,4,,0
onnx,typing_extensions,high,unknown,3,,0
onnx,ml_dtypes,high,unknown,3,,0
onnx,protobuf,high,high,3,,0
open-webui,fpdf2,high,unknown,3,,0
open-webui,azure-ai-documentintelligence,high,unknown,3,,0
open-webui,aiohttp,high,high,3,CWE-79,1
open-webui,sentence-transformers,high,unknown,3,,0
open-webui,bcrypt,high,unknown,3,,0
open-webui,ftfy,high,unknown,3,,0
open-webui,starlette-compress,high,unknown,3,,0
open-webui,google-genai,high,unknown,3,,0
open-webui,pgvector,high,unknown,3,,0
open-webui,anthropic,high,unknown,3,,0
open-webui,elasticsearch,high,unknown,3,,0
open-webui,faster-whisper,high,unknown,3,,0
open-webui,colbert-ai,high,unknown,3,,0
open-webui,boto3,high,unknown,3,,0
open-webui,peewee-migrate,high,unknown,3,,0
open-webui,accelerate,high,unknown,3,,0
open-webui,pytest,high,unknown,3,,0
open-webui,moto,high,unknown,3,,0
open-webui,restrictedpython,high,high,3,,0
open-webui,docx2txt,high,unknown,3,,0
open-webui,rapidocr-onnxruntime,high,unknown,3,,0
open-webui,psutil,high,high,3,,0
open-webui,soundfile,high,unknown,3,,0
open-webui,pydub,high,unknown,3,,0
open-webui,pypandoc,high,unknown,3,,0
open-webui,pyarrow,high,critical,4,,0
open-webui,requests,high,medium,3,,0
open-webui,chromadb,high,unknown,3,,0
open-webui,pyxlsb,high,unknown,3,,0
open-webui,pymysql,high,critical,4,,0
open-webui,google-generativeai,high,unknown,3,,0
open-webui,qdrant-client,high,critical,4,,0
open-webui,pytest-docker,high,unknown,3,,0
open-webui,pinecone,high,unknown,3,,0
open-webui,rank-bm25,high,unknown,3,,0
open-webui,markdown,high,unknown,3,CWE-79,1
open-webui,xlrd,high,unknown,3,,0
open-webui,google-auth-oauthlib,high,unknown,3,,0
open-webui,googleapis-common-protos,high,unknown,3,,0
open-webui,pillow,high,critical,4,,0
open-webui,async-timeout,high,unknown,3,,0
open-webui,google-cloud-storage,high,unknown,3,,0
open-webui,docker,high,unknown,3,,0
open-webui,pydantic,high,medium,3,,0
open-webui,opencv-python-headless,high,high,3,,0
open-webui,mcp,high,high,3,,0
open-webui,ddgs,high,unknown,3,,0
open-webui,alembic,high,unknown,3,,0
open-webui,gcp-storage-emulator,high,unknown,3,,0
open-webui,aiocache,high,unknown,3,,0
open-webui,pypdf,high,medium,3,,0
open-webui,python-jose,high,critical,4,,0
open-webui,python-multipart,high,high,3,,0
open-webui,pymongo,high,medium,3,,0
open-webui,azure-storage-blob,high,moderate,3,,0
open-webui,validators,high,high,3,,0
open-webui,sentencepiece,high,unknown,3,,0
open-webui,langchain,high,high,3,,0
open-webui,psycopg2-binary,high,unknown,3,,0
open-webui,redis,high,high,3,,0
open-webui,starsessions,high,unknown,3,,0
open-webui,firecrawl-py,high,unknown,3,,0
open-webui,pymdown-extensions,high,high,3,,0
open-webui,unstructured,high,medium,3,,0
open-webui,authlib,high,high,3,,0
open-webui,openai,high,unknown,3,,0
open-webui,black,high,medium,3,,0
open-webui,python-pptx,high,unknown,3,,0
open-webui,google-api-python-client,high,unknown,3,,0
open-webui,pymilvus,high,unknown,3,,0
open-webui,uvicorn,high,high,3,,0
open-webui,openpyxl,high,moderate,3,,0
open-webui,pycrdt,high,unknown,3,,0
open-webui,tiktoken,high,unknown,3,,0
open-webui,sqlalchemy,high,critical,4,,0
open-webui,peewee,high,unknown,3,,0
open-webui,oracledb,high,unknown,3,,0
open-webui,youtube-transcript-api,high,unknown,3,,0
open-webui,fake-useragent,high,unknown,3,,0
open-webui,loguru,high,moderate,3,,0
open-webui,itsdangerous,high,unknown,3,,0
open-webui,nltk,high,high,3,,0
open-webui,apscheduler,high,unknown,3,,0
open-webui,onnxruntime,high,unknown,3,,0
open-webui,azure-identity,high,medium,3,,0
open-webui,ldap3,high,unknown,3,,0
open-webui,transformers,high,critical,4,,0
open-webui,aiofiles,high,unknown,3,,0
open-webui,httpx,high,critical,4,,0
open-webui,pyjwt,high,low,3,,0
open-webui,einops,high,unknown,3,,0
open-webui,python-socketio,high,medium,3,,0
open-webui,opensearch-py,high,unknown,3,,0
open-webui,argon2-cffi,high,unknown,3,,0
open-webui,cryptography,high,high,3,,0
open-webui,pandas,high,low,3,,0
open-webui,asgiref,high,unknown,3,,0
open-webui,fastapi,high,high,3,CWE-352,1
open-webui,pytube,high,unknown,3,,0
open-webui,playwright,high,unknown,3,,0
open-webui,google-auth-httplib2,high,unknown,3,,0
open-webui,langchain-community,high,high,3,,0
opencv-contrib-python,numpy,high,critical,4,,0
opencv-contrib-python-headless,numpy,high,critical,4,,0
opencv-python,numpy,high,critical,4,,0
opencv-python-headless,numpy,high,critical,4,,0
openexr,pytest,high,unknown,3,,0
openexr,numpy,high,critical,4,CWE-120,1
paddlepaddle,pillow,critical,critical,4,,0
paddlepaddle,networkx,critical,unknown,4,,0
paddlepaddle,numpy,critical,critical,4,,0
paddlepaddle,safetensors,critical,unknown,4,,0
paddlepaddle,httpx,critical,critical,4,,0
paddlepaddle,typing-extensions,critical,unknown,4,,0
paddlepaddle,protobuf,critical,high,4,,0
paddlepaddle,opt-einsum,critical,unknown,4,,0
paramiko,invoke,medium,unknown,2,,0
paramiko,bcrypt,medium,unknown,2,,0
paramiko,pyasn1,medium,unknown,2,,0
paramiko,gssapi,medium,unknown,2,,0
paramiko,pywin32,medium,high,3,,0
paramiko,cryptography,medium,high,3,,0
paramiko,pynacl,medium,unknown,2,,0
pdoc,jinja2,high,medium,3,,0
pdoc,markupsafe,high,unknown,3,,0
pdoc,markdown2,high,high,3,,0
pdoc,pygments,high,critical,4,,0
pg8000,python-dateutil,high,unknown,3,,0
pg8000,scramp,high,unknown,3,,0
pillow,markdown2,critical,high,4,,0
pillow,olefile,critical,unknown,4,,0
pillow,check-manifest,critical,unknown,4,,0
pillow,sphinx-copybutton,critical,unknown,4,,0
pillow,pytest-timeout,critical,unknown,4,,0
pillow,sphinx-autobuild,critical,unknown,4,,0
pillow,pytest,critical,unknown,4,,0
pillow,arro3-core,critical,unknown,4,,0
pillow,nanoarrow,critical,unknown,4,,0
pillow,sphinxext-opengraph,critical,unknown,4,,0
pillow,packaging,critical,unknown,4,,0
pillow,sphinx,critical,unknown,4,,0
pillow,trove-classifiers,critical,unknown,4,,0
pillow,pytest-cov,critical,unknown,4,,0
pillow,pyarrow,critical,critical,4,,0
pillow,sphinx-inline-tabs,critical,unknown,4,,0
pillow,furo,critical,unknown,4,,0
pillow,pyroma,critical,unknown,4,,0
pillow,defusedxml,critical,unknown,4,,0
pillow,pytest-xdist,critical,unknown,4,,0
pillow,arro3-compute,critical,unknown,4,,0
pillow,coverage,critical,unknown,4,,0
prefect,click,high,unknown,3,,0
prefect,toml,high,unknown,3,,0
prefect,typing-extensions,high,unknown,3,,0
prefect,pydocket,high,unknown,3,,0
prefect,aiosqlite,high,unknown,3,,0
prefect,asgi-lifespan,high,unknown,3,,0
prefect,dateparser,high,unknown,3,,0
prefect,fsspec,high,unknown,3,,0
prefect,graphviz,high,unknown,3,,0
prefect,anyio,high,unknown,3,,0
prefect,sniffio,high,unknown,3,,0
prefect,orjson,high,high,3,,0
prefect,prefect-kubernetes,high,unknown,3,,0
prefect,httpcore,high,unknown,3,,0
prefect,opentelemetry-api,high,unknown,3,,0
prefect,prefect-snowflake,high,unknown,3,,0
prefect,semver,high,unknown,3,,0
prefect,pendulum,high,unknown,3,,0
prefect,opentelemetry-distro,high,unknown,3,,0
prefect,pyyaml,high,critical,4,,0
prefect,docker,high,unknown,3,,0
prefect,pydantic,high,medium,3,,0
prefect,python-dateutil,high,unknown,3,,0
prefect,prefect-sqlalchemy,high,unknown,3,,0
prefect,prefect-shell,high,unknown,3,,0
prefect,opentelemetry-instrumentation,high,high,3,,0
prefect,cloudpickle,high,unknown,3,,0
prefect,alembic,high,unknown,3,,0
prefect,jinja2-humanize-extension,high,unknown,3,,0
prefect,packaging,high,unknown,3,,0
prefect,pathspec,high,unknown,3,,0
prefect,jsonpatch,high,unknown,3,,0
prefect,jinja2,high,medium,3,,0
prefect,pydantic-core,high,unknown,3,,0
prefect,prefect-gcp,high,unknown,3,,0
prefect,humanize,high,unknown,3,,0
prefect,opentelemetry-instrumentation-logging,high,unknown,3,,0
prefect,prefect-databricks,high,unknown,3,,0
prefect,exceptiongroup,high,unknown,3,,0
prefect,coolname,high,unknown,3,,0
prefect,prefect-dask,high,unknown,3,,0
prefect,prefect-ray,high,unknown,3,,0
prefect,jsonschema,high,unknown,3,,0
prefect,whenever,high,unknown,3,,0
prefect,prefect-slack,high,unknown,3,,0
prefect,prefect-email,high,unknown,3,,0
prefect,opentelemetry-exporter-otlp,high,unknown,3,,0
prefect,cachetools,high,unknown,3,,0
prefect,uvicorn,high,high,3,,0
prefect,prometheus-client,high,unknown,3,,0
prefect,pydantic-settings,high,unknown,3,,0
prefect,prefect-aws,high,unknown,3,,0
prefect,rfc3339-validator,high,unknown,3,,0
prefect,websockets,high,high,3,,0
prefect,asyncpg,high,critical,4,,0
prefect,rich,high,unknown,3,,0
prefect,sqlalchemy,high,critical,4,,0
prefect,griffe,high,unknown,3,,0
prefect,pytz,high,unknown,3,,0
prefect,opentelemetry-test-utils,high,unknown,3,,0
prefect,prefect-docker,high,unknown,3,,0
prefect,uv,high,medium,3,,0
prefect,prefect-github,high,unknown,3,,0
prefect,typer,high,unknown,3,,0
prefect,apprise,high,high,3,,0
prefect,prefect-azure,high,unknown,3,,0
prefect,pluggy,high,unknown,3,,0
prefect,readchar,high,unknown,3,,0
prefect,ruamel-yaml,high,unknown,3,,0
prefect,httpx,high,critical,4,,0
prefect,python-slugify,high,unknown,3,,0
prefect,cryptography,high,high,3,,0
prefect,prefect-redis,high,unknown,3,,0
prefect,pydantic-extra-types,high,unknown,3,,0
prefect,prefect-gitlab,high,unknown,3,,0
prefect,fastapi,high,high,3,,0
prefect,prefect-bitbucket,high,unknown,3,,0
prefect,prefect-dbt,high,unknown,3,,0
pycares,cffi,medium,unknown,2,,0
pycares,idna,medium,medium,2,,0
pydantic,pydantic-core,medium,unknown,2,,0
pydantic,email-validator,medium,unknown,2,,0
pydantic,annotated-types,medium,unknown,2,,0
pydantic,typing-extensions,medium,unknown,2,,0
pydantic,typing-inspection,medium,unknown,2,,0
pydantic,tzdata,medium,unknown,2,,0
pydrive2,importlib-resources,low,unknown,1,,0
pydrive2,pyyaml,low,critical,4,,0
pydrive2,timeout-decorator,low,unknown,1,,0
pydrive2,pyinstaller,low,high,3,,0
pydrive2,black,low,medium,2,,0
pydrive2,oauth2client,low,unknown,1,,0
pydrive2,appdirs,low,unknown,1,,0
pydrive2,flake8-docstrings,low,unknown,1,,0
pydrive2,fsspec,low,unknown,1,,0
pydrive2,google-api-python-client,low,unknown,1,,0
pydrive2,pytest-mock,low,unknown,1,,0
pydrive2,flake8,low,unknown,1,,0
pydrive2,funcy,low,unknown,1,,0
pydrive2,cryptography,low,high,3,,0
pydrive2,pyopenssl,low,high,3,,0
pydrive2,pytest,low,unknown,1,,0
pydrive2,tqdm,low,low,1,,0
pyinstaller,pefile,high,unknown,3,,0
pyinstaller,macholib,high,unknown,3,,0
pyinstaller,pyinstaller-hooks-contrib,high,unknown,3,,0
pyinstaller,pywin32-ctypes,high,unknown,3,,0
pyinstaller,packaging,high,unknown,3,,0
pyinstaller,execnet,high,unknown,3,,0
pyinstaller,altgraph,high,unknown,3,,0
pyinstaller,argcomplete,high,unknown,3,,0
pyinstaller,importlib-metadata,high,unknown,3,,0
pyinstaller,psutil,high,high,3,,0
pyinstaller,setuptools,high,high,3,,0
pyinstaller,pytest,high,unknown,3,,0
pyjwt,sphinx-rtd-theme,low,unknown,1,,0
pyjwt,pre-commit,low,unknown,1,,0
pyjwt,zope.interface,low,unknown,1,,0
pyjwt,sphinx,low,unknown,1,,0
pyjwt,cryptography,low,high,3,,0
pyjwt,pytest,low,unknown,1,,0
pyjwt,coverage,low,unknown,1,,0
pymatgen,h5py,critical,unknown,4,,0
pymatgen,pyzeo,critical,unknown,4,,0
pymatgen,fdint,critical,unknown,4,,0
pymatgen,sympy,critical,unknown,4,,0
pymatgen,pymatgen,critical,critical,4,CWE-77,1
pymatgen,seekpath,critical,unknown,4,,0
pymatgen,tblite,critical,unknown,4,,0
pymatgen,ruamel.yaml,critical,unknown,4,,0
pymatgen,plotly,critical,unknown,4,,0
pymatgen,networkx,critical,unknown,4,,0
pymatgen,beautifulsoup4,critical,unknown,4,,0
pymatgen,f90nml,critical,unknown,4,,0
pymatgen,netcdf4,critical,unknown,4,,0
pymatgen,spglib,critical,unknown,4,,0
pymatgen,galore,critical,unknown,4,,0
pymatgen,tqdm,critical,low,4,,0
pymatgen,monty,critical,unknown,4,,0
pymatgen,numpy,critical,critical,4,,0
pymatgen,bibtexparser,critical,unknown,4,,0
pymatgen,palettable,critical,unknown,4,,0
pymatgen,scipy,critical,high,4,,0
pymatgen,orjson,critical,high,4,,0
pymatgen,moyopy,critical,unknown,4,,0
pymatgen,pandas,critical,low,4,,0
pymatgen,ase,critical,unknown,4,,0
pymatgen,chemview,critical,unknown,4,,0
pymatgen,requests,critical,medium,4,,0
pymatgen,hiphive,critical,unknown,4,,0
pymatgen,matcalc,critical,unknown,4,,0
pymatgen,jarvis-tools,critical,unknown,4,,0
pymatgen,matplotlib,critical,unknown,4,,0
pymatgen,joblib,critical,critical,4,,0
pymatgen,numba,critical,unknown,4,,0
pymatgen,pymatgen-analysis-alloys,critical,unknown,4,,0
pymatgen,matgl,critical,unknown,4,,0
pymatgen,tabulate,critical,unknown,4,,0
pymatgen,phonopy,critical,unknown,4,,0
pymatgen,pyxtal,critical,unknown,4,,0
pymatgen,uncertainties,critical,unknown,4,,0
pymatgen,vtk,critical,high,4,,0
pymongo,service-identity,medium,unknown,2,,0
pymongo,sphinxcontrib-shellcheck,medium,unknown,2,,0
pymongo,sphinx-rtd-theme,medium,unknown,2,,0
pymongo,dnspython,medium,medium,2,,0
pymongo,zstandard,medium,unknown,2,,0
pymongo,pykerberos,medium,critical,4,,0
pymongo,sphinx-autobuild,medium,unknown,2,,0
pymongo,pymongocrypt,medium,unknown,2,,0
pymongo,pyopenssl,medium,high,3,,0
pymongo,pytest,medium,unknown,2,,0
pymongo,winkerberos,medium,unknown,2,,0
pymongo,sphinx,medium,unknown,2,,0
pymongo,pytest-asyncio,medium,unknown,2,,0
pymongo,cryptography,medium,high,3,,0
pymongo,pymongo-auth-aws,medium,unknown,2,,0
pymongo,requests,medium,medium,2,,0
pymongo,furo,medium,unknown,2,,0
pymongo,readthedocs-sphinx-search,medium,moderate,2,,0
pymongo,python-snappy,medium,unknown,2,,0
pymongo,certifi,medium,low,2,,0
pymysql,cryptography,critical,high,4,,0
pymysql,pynacl,critical,unknown,4,,0
pypdf,pillow,medium,critical,4,,0
pypdf,black,medium,medium,2,,0
pypdf,pytest-timeout,medium,unknown,2,,0
pypdf,sphinx,medium,unknown,2,,0
pypdf,typing_extensions,medium,unknown,2,,0
pypdf,pip-tools,medium,unknown,2,,0
pypdf,wheel,medium,high,3,,0
pypdf,myst_parser,medium,unknown,2,,0
pypdf,sphinx_rtd_theme,medium,unknown,2,,0
pypdf,pytest-xdist,medium,unknown,2,,0
pypdf,pre-commit,medium,unknown,2,,0
pypdf,pytest-socket,medium,unknown,2,,0
pypdf,flit,medium,unknown,2,,0
pypdf,cryptography,medium,high,3,,0
pypdf,pycryptodome,medium,high,3,,0
pypdf,pytest-cov,medium,unknown,2,,0
python-jose,ecdsa,critical,high,4,,0
python-jose,pyasn1,critical,unknown,4,,0
python-jose,rsa,critical,high,4,CWE-327,1
python-jose,pycrypto,critical,critical,4,,0
python-jose,cryptography,critical,high,4,,0
python-jose,pycryptodome,critical,high,4,,0
python-jose,pytest,critical,unknown,4,,0
python-jose,pytest-cov,critical,unknown,4,,0
python-ldap,pyasn1_modules,medium,unknown,2,,0
python-ldap,pyasn1,medium,unknown,2,,0
python-openstackclient,stevedore,medium,unknown,2,,0
python-openstackclient,cryptography,medium,high,3,,0
python-openstackclient,requests,medium,medium,2,,0
python-openstackclient,pbr,medium,unknown,2,,0
python-openstackclient,python-keystoneclient,medium,critical,4,,0
python-openstackclient,oslo.i18n,medium,unknown,2,,0
python-openstackclient,cliff,medium,unknown,2,,0
python-openstackclient,openstacksdk,medium,unknown,2,,0
python-openstackclient,python-cinderclient,medium,unknown,2,,0
python-openstackclient,iso8601,medium,unknown,2,,0
python-openstackclient,osc-lib,medium,unknown,2,,0
python-socketio,bidict,medium,unknown,2,,0
python-socketio,requests,medium,medium,2,,0
python-socketio,aiohttp,medium,high,3,,0
python-socketio,tox,medium,unknown,2,,0
python-socketio,websocket-client,medium,unknown,2,,0
python-socketio,sphinx,medium,unknown,2,,0
python-socketio,python-engineio,medium,high,3,,0
pytorch-lightning,torchvision,critical,unknown,4,,0
pytorch-lightning,typing-extensions,critical,unknown,4,,0
pytorch-lightning,scikit-learn,critical,medium,4,,0
pytorch-lightning,deepspeed,critical,high,4,,0
pytorch-lightning,lightning-utilities,critical,unknown,4,,0
pytorch-lightning,omegaconf,critical,unknown,4,,0
pytorch-lightning,pyyaml,critical,critical,4,,0
pytorch-lightning,pytest-timeout,critical,unknown,4,,0
pytorch-lightning,pytest-random-order,critical,unknown,4,,0
pytorch-lightning,onnxscript,critical,unknown,4,,0
pytorch-lightning,fsspec,critical,unknown,4,,0
pytorch-lightning,onnxruntime,critical,unknown,4,,0
pytorch-lightning,tensorboard,critical,unknown,4,,0
pytorch-lightning,ipython,critical,critical,4,,0
pytorch-lightning,pytest,critical,unknown,4,,0
pytorch-lightning,tqdm,critical,low,4,,0
pytorch-lightning,numpy,critical,critical,4,,0
pytorch-lightning,onnx,critical,high,4,,0
pytorch-lightning,cloudpickle,critical,unknown,4,,0
pytorch-lightning,packaging,critical,unknown,4,,0
pytorch-lightning,torch,critical,critical,4,,0
pytorch-lightning,uvicorn,critical,high,4,,0
pytorch-lightning,psutil,critical,high,4,,0
pytorch-lightning,bitsandbytes,critical,unknown,4,,0
pytorch-lightning,torchmetrics,critical,unknown,4,,0
pytorch-lightning,pytest-cov,critical,unknown,4,,0
pytorch-lightning,pandas,critical,low,4,,0
pytorch-lightning,requests,critical,medium,4,,0
pytorch-lightning,fastapi,critical,high,4,,0
pytorch-lightning,matplotlib,critical,unknown,4,,0
pytorch-lightning,tensorboardx,critical,unknown,4,,0
pytorch-lightning,rich,critical,unknown,4,,0
pytorch-lightning,pytest-rerunfailures,critical,unknown,4,,0
pytorch-lightning,hydra-core,critical,unknown,4,,0
pytorch-lightning,jsonargparse,critical,unknown,4,,0
pytorch-lightning,coverage,critical,unknown,4,,0
qdrant-client,grpcio,critical,high,4,,0
qdrant-client,numpy,critical,critical,4,,0
qdrant-client,fastembed,critical,unknown,4,,0
qdrant-client,httpx,critical,critical,4,,0
qdrant-client,fastembed-gpu,critical,unknown,4,,0
qdrant-client,pydantic,critical,medium,4,,0
qdrant-client,protobuf,critical,high,4,,0
qdrant-client,portalocker,critical,unknown,4,,0
qdrant-client,urllib3,critical,medium,4,,0
qiskit,stevedore,critical,unknown,4,,0
qiskit,pillow,critical,critical,4,,0
qiskit,numpy,critical,critical,4,CWE-502,1
qiskit,rustworkx,critical,unknown,4,,0
qiskit,pydot,critical,unknown,4,,0
qiskit,symengine,critical,unknown,4,,0
qiskit,matplotlib,critical,unknown,4,,0
qiskit,pylatexenc,critical,unknown,4,,0
qiskit,python-constraint,critical,unknown,4,,0
qiskit,typing-extensions,critical,unknown,4,,0
qiskit,dill,critical,unknown,4,,0
qiskit,scipy,critical,high,4,,0
qiskit,sympy,critical,unknown,4,,0
qiskit,z3-solver,critical,unknown,4,,0
qiskit,qiskit-qasm3-import,critical,unknown,4,,0
qiskit,qiskit,critical,critical,4,CWE-502,1
qiskit,seaborn,critical,unknown,4,,0
quart,jinja2,medium,medium,2,,0
quart,click,medium,unknown,2,,0
quart,flask,medium,low,2,,0
quart,werkzeug,medium,high,3,,0
quart,markupsafe,medium,unknown,2,,0
quart,aiofiles,medium,unknown,2,,0
quart,blinker,medium,unknown,2,,0
quart,itsdangerous,medium,unknown,2,,0
quart,typing-extensions,medium,unknown,2,,0
quart,hypercorn,medium,unknown,2,,0
quart,python-dotenv,medium,unknown,2,,0
quart,importlib-metadata,medium,unknown,2,,0
ray,smart_open,critical,unknown,4,,0
ray,watchfiles,critical,unknown,4,,0
ray,gymnasium,critical,unknown,4,,0
ray,click,critical,unknown,4,,0
ray,virtualenv,critical,high,4,,0
ray,jsonref,critical,unknown,4,,0
ray,aiohttp,critical,high,4,,0
ray,typer,critical,unknown,4,,0
ray,msgpack,critical,unknown,4,,0
ray,dm_tree,critical,unknown,4,,0
ray,lz4,critical,unknown,4,,0
ray,opentelemetry-sdk,critical,unknown,4,,0
ray,cupy-cuda12x,critical,unknown,4,,0
ray,pyyaml,critical,critical,4,,0
ray,colorful,critical,unknown,4,,0
ray,celery,critical,high,4,,0
ray,async-timeout,critical,unknown,4,,0
ray,opencensus,critical,unknown,4,,0
ray,hf_transfer,critical,unknown,4,,0
ray,ray-cpp,critical,unknown,4,,0
ray,fsspec,critical,unknown,4,,0
ray,pydantic,critical,medium,4,,0
ray,jsonschema,critical,unknown,4,,0
ray,aiohttp_cors,critical,unknown,4,,0
ray,pyopenssl,critical,high,4,,0
ray,numpy,critical,critical,4,,0
ray,scipy,critical,high,4,,0
ray,py-spy,critical,unknown,4,,0
ray,packaging,critical,unknown,4,,0
ray,prometheus_client,critical,unknown,4,,0
ray,opentelemetry-proto,critical,unknown,4,,0
ray,uvicorn,critical,high,4,,0
ray,pandas,critical,low,4,,0
ray,grpcio,critical,high,4,,0
ray,pyarrow,critical,critical,4,,0
ray,requests,critical,medium,4,,0
ray,nixl,critical,unknown,4,,0
ray,ninja,critical,unknown,4,,0
ray,fastapi,critical,high,4,,0
ray,memray,critical,unknown,4,,0
ray,starlette,critical,high,4,,0
ray,filelock,critical,unknown,4,,0
ray,opentelemetry-exporter-prometheus,critical,unknown,4,,0
ray,tensorboardx,critical,unknown,4,,0
ray,protobuf,critical,high,4,,0
ray,ormsgpack,critical,unknown,4,,0
ray,vllm,critical,critical,4,,0
red-discordbot,click,medium,unknown,2,,0
red-discordbot,six,medium,unknown,2,,0
red-discordbot,aiohttp,medium,high,3,,0
red-discordbot,idna,medium,medium,2,,0
red-discordbot,markupsafe,medium,unknown,2,,0
red-discordbot,typing-extensions,medium,unknown,2,,0
red-discordbot,sphinx-rtd-theme,medium,unknown,2,,0
red-discordbot,babel,medium,high,3,,0
red-discordbot,zstandard,medium,unknown,2,,0
red-discordbot,aiohttp-json-rpc,medium,unknown,2,,0
red-discordbot,distro,medium,unknown,2,,0
red-discordbot,pytest,medium,unknown,2,,0
red-discordbot,sphinxcontrib-serializinghtml,medium,unknown,2,,0
red-discordbot,sphinxcontrib-trio,medium,unknown,2,,0
red-discordbot,orjson,medium,high,3,,0
