package,cve,cwes,severity,first_affected_version,first_affected_date,disclosed_date,mitigation_version,mitigation_date,disclosure_lag_days,time_to_fix_from_first_days,time_to_fix_from_disclosure_days,fix_semver_type
tensorflow-cpu,CVE-2021-37687,,moderate,0,,2021-08-25T14:40:02Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2021-41210,,high,2.6.0,2021-08-11,2021-11-10T19:01:44Z,2.6.1,2021-11-01,91,82,-9,patch
tensorflow-cpu,CVE-2021-29546,,low,0,,2021-05-21T14:23:28Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29535,,low,0,,2021-05-21T14:22:28Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-21731,,high,0,,2022-02-10T00:19:50Z,2.5.3,2022-02-02,,,-8,major
tensorflow-cpu,CVE-2021-41196,,moderate,2.6.0,2021-08-11,2021-11-10T19:36:21Z,2.6.1,2021-11-01,91,82,-9,patch
tensorflow-cpu,CVE-2020-26270,,moderate,0,,2020-12-10T19:07:31Z,1.15.5,,,,,major
tensorflow-cpu,CVE-2022-36018,,moderate,0,,2022-09-16T21:14:10Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2022-35983,,moderate,0,,2022-09-16T22:31:14Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37652,,high,0,,2021-08-25T14:43:07Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2022-29198,,moderate,0,,2022-05-24T22:08:45Z,2.6.4,2022-05-16,,,-8,major
tensorflow-cpu,CVE-2022-35941,,moderate,0,,2022-09-16T21:18:42Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2022-36002,,moderate,0,,2022-09-16T22:06:35Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37686,,moderate,2.6.0rc0,,2021-08-25T14:39:58Z,2.6.0rc2,,,,,same
tensorflow-cpu,CVE-2021-29617,,low,0,,2021-05-21T14:28:50Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29610,,low,0,,2021-05-21T14:28:32Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29558,,low,0,,2021-05-21T14:24:51Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-41908,,moderate,0,,2022-11-21T22:09:30Z,2.8.4,2022-11-16,,,-5,major
tensorflow-cpu,CVE-2021-29585,,low,0,,2021-05-21T14:26:41Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-36004,,moderate,0,,2022-09-16T21:23:11Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,,,moderate,0,,2022-05-25T19:33:50Z,2.6.4,2022-05-16,,,-9,major
tensorflow-cpu,CVE-2020-15208,,high,0,,2020-09-25T18:28:44Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15214,,critical,2.2.0,2020-05-07,2020-09-25T18:28:56Z,2.2.1,2020-09-24,141,140,-1,patch
tensorflow-cpu,CVE-2022-35984,,moderate,0,,2022-09-16T22:30:29Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-29548,,low,0,,2021-05-21T14:23:34Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2020-15201,,moderate,2.3.0,2020-07-27,2020-09-25T18:28:34Z,2.3.1,2020-09-24,60,59,-1,patch
tensorflow-cpu,CVE-2022-35997,,moderate,0,,2022-09-16T19:25:36Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2022-29199,,moderate,0,,2022-05-24T22:09:03Z,2.6.4,2022-05-16,,,-8,major
tensorflow-cpu,CVE-2022-41911,,moderate,2.9.0,2022-05-16,2022-11-21T22:18:11Z,2.9.3,2022-11-16,189,184,-5,patch
tensorflow-cpu,CVE-2022-21736,,high,0,,2022-02-09T23:43:27Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2020-15196,,moderate,2.3.0,2020-07-27,2020-09-25T18:28:21Z,2.3.1,2020-09-24,60,59,-1,patch
tensorflow-cpu,CVE-2021-41206,,high,2.6.0,2021-08-11,2021-11-10T19:03:38Z,2.6.1,2021-11-01,91,82,-9,patch
tensorflow-cpu,CVE-2021-29563,,low,0,,2021-05-21T14:25:05Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29598,,low,0,,2021-05-21T14:27:58Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-29201,,moderate,0,,2022-05-24T22:10:20Z,2.6.4,2022-05-16,,,-8,major
tensorflow-cpu,CVE-2022-23590,,moderate,0,,2022-02-09T23:29:38Z,2.7.1,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2021-41197,,moderate,2.6.0,2021-08-11,2021-11-10T19:35:35Z,2.6.1,2021-11-01,91,82,-9,patch
tensorflow-cpu,CVE-2021-29566,,low,0,,2021-05-21T14:25:13Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-35937,,high,0,,2022-09-16T21:04:10Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2020-26271,,moderate,0,,2020-12-10T19:07:34Z,1.15.5,,,,,major
tensorflow-cpu,CVE-2022-35969,,moderate,0,,2022-09-16T22:17:17Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37659,,high,0,,2021-08-25T14:42:47Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2020-15207,,moderate,0,,2020-09-25T18:28:43Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2022-35996,,moderate,0,,2022-09-16T22:11:10Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37684,,moderate,0,,2021-08-25T14:40:13Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2022-23573,,high,0,,2022-02-09T23:26:50Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2020-15204,,moderate,0,,2020-09-25T18:28:41Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15191,,moderate,2.2.0,2020-05-07,2020-09-25T18:28:25Z,2.2.1,2020-09-24,141,140,-1,patch
tensorflow-cpu,CVE-2020-15197,,moderate,2.3.0,2020-07-27,2020-09-25T18:28:30Z,2.3.1,2020-09-24,60,59,-1,patch
tensorflow-cpu,CVE-2021-37677,,moderate,0,,2021-08-25T14:41:23Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2021-29554,,low,2.3.0,2020-07-27,2021-05-21T14:23:55Z,2.3.3,2021-06-15,298,323,25,patch
tensorflow-cpu,CVE-2020-15209,,high,0,,2020-09-25T18:28:46Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-26266,,moderate,0,,2020-12-10T19:07:24Z,1.15.5,,,,,major
tensorflow-cpu,CVE-2022-23569,,high,0,,2022-02-09T23:38:56Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2021-37653,,moderate,0,,2021-08-25T14:43:04Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2023-25660,,high,0,,2023-03-24T21:58:44Z,2.11.1,2023-03-20,,,-4,major
tensorflow-cpu,CVE-2021-37671,,high,0,,2021-08-25T14:41:42Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2021-29615,,low,0,,2021-05-21T14:28:45Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-23562,,high,0,,2022-02-09T23:54:07Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2022-35965,,moderate,0,,2022-09-16T22:14:39Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2022-36005,,moderate,0,,2022-09-16T21:28:06Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-29555,,low,0,,2021-05-21T14:23:58Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-37664,,high,0,,2021-08-25T14:42:20Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2021-29524,,low,0,,2021-05-21T14:21:47Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-37678,,high,0,,2021-08-25T14:41:12Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2021-29565,,low,0,,2021-05-21T14:25:11Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-29206,,moderate,0,,2022-05-24T22:13:23Z,2.6.4,2022-05-16,,,-8,major
tensorflow-cpu,CVE-2023-25669,,high,0,,2023-03-24T21:56:53Z,2.11.1,2023-03-20,,,-4,major
tensorflow-cpu,CVE-2021-29602,,low,0,,2021-05-21T14:28:12Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-41224,,moderate,2.6.0,2021-08-11,2021-11-10T18:45:55Z,2.6.1,2021-11-01,91,82,-9,patch
tensorflow-cpu,CVE-2021-29608,,moderate,0,,2021-05-21T14:28:27Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-36015,,low,0,,2022-09-16T21:20:28Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37683,,moderate,0,,2021-08-25T14:40:16Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2020-15193,,high,2.2.0,2020-05-07,2020-09-25T18:28:27Z,2.2.1,2020-09-24,141,140,-1,patch
tensorflow-cpu,CVE-2022-41909,,moderate,0,,2022-11-21T22:17:43Z,2.8.4,2022-11-16,,,-5,major
tensorflow-cpu,CVE-2022-41896,,moderate,0,,2022-11-21T21:53:52Z,2.8.4,2022-11-16,,,-5,major
tensorflow-cpu,CVE-2020-15265,,high,0,,2020-11-13T17:13:04Z,2.4.0,2020-12-14,,,31,major
tensorflow-cpu,CVE-2022-23567,,high,0,,2022-02-09T23:39:33Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2022-23572,,high,0,,2022-02-09T23:28:29Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2022-21725,,moderate,0,,2022-02-10T00:15:07Z,2.5.3,2022-02-02,,,-8,major
tensorflow-cpu,CVE-2021-29597,,low,0,,2021-05-21T14:27:54Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-35960,,moderate,0,,2022-09-16T22:11:18Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2022-35967,,moderate,0,,2022-09-16T22:16:30Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-29577,,low,0,,2021-05-21T14:26:18Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-37676,,high,0,,2021-08-25T14:41:26Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2022-35979,,moderate,0,,2022-09-16T22:26:12Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37665,,high,0,,2021-08-25T14:42:16Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2021-37688,,high,2.5.0,2021-05-13,2021-08-25T14:39:54Z,2.5.1,2021-08-10,104,89,-15,patch
tensorflow-cpu,CVE-2021-29595,,low,0,,2021-05-21T14:27:49Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29588,,low,0,,2021-05-21T14:26:48Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-35974,,moderate,0,,2022-09-16T22:23:45Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2022-21730,,high,0,,2022-02-09T18:29:45Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2022-35991,,moderate,0,,2022-09-16T22:15:05Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37669,,moderate,0,,2021-08-25T14:42:03Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2021-29581,,low,0,,2021-05-21T14:26:30Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-23592,,high,2.8.0-rc0,,2022-02-09T23:31:48Z,2.8.0,2022-02-02,,,-7,same
tensorflow-cpu,CVE-2021-29551,,low,0,,2021-05-21T14:23:44Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29613,,moderate,0,,2021-05-21T14:28:39Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-41214,,high,2.6.0,2021-08-11,2021-11-10T18:58:16Z,2.6.1,2021-11-01,91,82,-9,patch
tensorflow-cpu,CVE-2022-35981,,moderate,0,,2022-09-16T22:26:57Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37666,,high,0,,2021-08-25T14:42:13Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2022-41883,,moderate,2.10.0,2022-09-06,2022-11-21T20:39:20Z,2.10.1,2022-11-16,76,71,-5,patch
tensorflow-cpu,CVE-2020-15206,,high,0,,2020-09-25T18:28:40Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2022-35987,,moderate,0,,2022-09-16T21:19:15Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-37667,,high,0,,2021-08-25T14:42:09Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2022-23563,,high,0,,2022-02-09T23:54:51Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2021-29520,,low,0,,2021-05-21T14:21:12Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,,,moderate,0,,2022-02-09T23:34:06Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2021-37689,,high,0,,2021-08-25T14:39:36Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2021-29571,,low,0,,2021-05-21T14:25:28Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-23576,,high,0,,2022-02-10T00:32:44Z,2.5.3,2022-02-02,,,-8,major
tensorflow-cpu,CVE-2021-29567,,low,0,,2021-05-21T14:25:16Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-37648,,high,0,,2021-08-25T14:43:29Z,2.3.4,2021-08-10,,,-15,major
tensorflow-cpu,CVE-2022-35993,,moderate,0,,2022-09-16T22:14:09Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2022-36017,,moderate,0,,2022-09-16T21:57:05Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-29619,,low,0,,2021-05-21T14:29:02Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-35959,,moderate,0,,2022-09-16T22:11:00Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2021-41215,,moderate,2.6.0,2021-08-11,2021-11-10T18:57:45Z,2.6.1,2021-11-01,91,82,-9,patch
tensorflow-cpu,CVE-2021-29527,,low,0,,2021-05-21T14:21:59Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-21738,,high,0,,2022-02-09T23:45:09Z,2.5.3,2022-02-02,,,-7,major
tensorflow-cpu,CVE-2020-15199,,high,2.3.0,2020-07-27,2020-09-25T18:28:24Z,2.3.1,2020-09-24,60,59,-1,patch
tensorflow-cpu,CVE-2020-15200,,high,2.3.0,2020-07-27,2020-09-25T18:28:32Z,2.3.1,2020-09-24,60,59,-1,patch
tensorflow-cpu,CVE-2021-29549,,low,0,,2021-05-21T14:23:38Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29580,,low,0,,2021-05-21T14:26:26Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-35940,,moderate,0,,2022-09-16T22:12:41Z,2.7.2,2022-05-16,,,-123,major
tensorflow-cpu,CVE-2020-15210,,high,0,,2020-09-25T18:28:51Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2021-29530,,low,0,,2021-05-21T14:22:09Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,,,low,0,,2022-11-21T23:51:30Z,2.8.4,2022-11-16,,,-5,major
tensorflow-cpu,CVE-2021-29540,,low,0,,2021-05-21T14:23:09Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29525,,low,0,,2021-05-21T14:21:51Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2020-15203,,high,0,,2020-09-25T18:28:37Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2021-29541,,low,0,,2021-05-21T14:23:12Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2021-29618,,low,0,,2021-05-21T14:28:58Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-29211,,moderate,0,,2022-05-24T22:15:45Z,2.6.4,2022-05-16,,,-8,major
tensorflow-cpu,CVE-2021-41202,,moderate,2.6.0,2021-08-11,2021-11-10T19:13:16Z,2.6.1,2021-11-01,91,82,-9,patch
tensorflow-cpu,CVE-2021-29584,,low,0,,2021-05-21T14:26:38Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2022-41900,,high,0,,2022-11-21T22:03:45Z,2.8.4,2022-11-16,,,-5,major
tensorflow-cpu,CVE-2021-29557,,low,0,,2021-05-21T14:24:48Z,2.1.4,2021-06-15,,,25,major
tensorflow-cpu,CVE-2020-15266,,moderate,0,,2020-11-13T17:18:29Z,2.4.0,2020-12-14,,,31,major
tensorflow-cpu,CVE-2022-41889,,moderate,0,,2022-11-21T20:42:00Z,2.8.4,2022-11-16,,,-5,major
tensorflow-cpu,CVE-2018-10055,,unknown,0,,2019-04-24T17:29:00Z,1.7.1,,,,,major
tensorflow-cpu,CVE-2018-7575,,unknown,0,,2019-04-24T21:29:00Z,1.7.1,,,,,major
tensorflow-cpu,CVE-2018-7576,,unknown,0,,2019-04-23T21:29:00Z,1.7.0rc0,,,,,major
tensorflow-cpu,CVE-2018-7577,,unknown,0,,2019-04-24T17:29:00Z,1.7.1,,,,,major
tensorflow-cpu,CVE-2018-8825,,unknown,0,,2019-04-23T21:29:00Z,1.7.1,,,,,major
tensorflow-cpu,CVE-2019-16778,,unknown,1.0.0,,2019-12-16T21:15:00Z,1.15.0,2019-10-16,,,-61,minor
tensorflow-cpu,CVE-2019-9635,,unknown,0,,2019-04-24T17:29:00Z,1.12.2,,,,,major
tensorflow-cpu,CVE-2018-21233,,unknown,0,,2020-05-04T15:15:00Z,1.7.0,,,,,major
tensorflow-cpu,CVE-2020-15190,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15191,,unknown,0,,2020-09-25T19:15:00Z,2.2.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15192,,unknown,0,,2020-09-25T19:15:00Z,2.2.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15193,,unknown,0,,2020-09-25T19:15:00Z,2.2.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15194,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15195,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15196,,unknown,0,,2020-09-25T19:15:00Z,2.3.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15197,,unknown,0,,2020-09-25T19:15:00Z,2.3.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15198,,unknown,0,,2020-09-25T19:15:00Z,2.3.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15199,,unknown,0,,2020-09-25T19:15:00Z,2.3.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15200,,unknown,0,,2020-09-25T19:15:00Z,2.3.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15201,,unknown,0,,2020-09-25T19:15:00Z,2.3.1,2020-09-24,,,-1,major
tensorflow-cpu,CVE-2020-15202,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15203,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15204,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15205,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15206,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15207,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15208,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15209,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15210,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15211,,unknown,0,,2020-09-25T19:15:00Z,1.15.4,,,,,major
tensorflow-cpu,CVE-2020-15212,,unknown,2.3.0,2020-07-27,2020-09-25T19:15:00Z,2.3.1,2020-09-24,60,59,-1,patch
tensorflow-cpu,CVE-2020-15213,,unknown,2.2.0,2020-05-07,2020-09-25T19:15:00Z,2.2.1,2020-09-24,141,140,-1,patch
tensorflow-cpu,CVE-2020-15214,,unknown,2.2.0,2020-05-07,2020-09-25T19:15:00Z,2.2.1,2020-09-24,141,140,-1,patch
tensorflow-cpu,CVE-2020-15265,,unknown,0,,2020-10-21T21:15:00Z,2.4.0,2020-12-14,,,54,major
tensorflow-cpu,CVE-2020-15266,,unknown,0,,2020-10-21T21:15:00Z,2.4.0,2020-12-14,,,54,major
tensorflow-cpu,CVE-2020-26266,,unknown,0,,2020-12-10T23:15:00Z,1.15.5,,,,,major
tensorflow-cpu,CVE-2020-26267,,unknown,0,,2020-12-10T23:15:00Z,1.15.5,,,,,major
tensorflow-cpu,CVE-2020-26268,,unknown,0,,2020-12-10T23:15:00Z,1.15.5,,,,,major
tensorflow-cpu,CVE-2020-26269,,unknown,2.4.0rc0,,2020-12-10T23:15:00Z,2.4.0,2020-12-14,,,4,same
tensorflow-cpu,CVE-2020-26270,,unknown,0,,2020-12-10T23:15:00Z,1.15.5,,,,,major
tensorflow-cpu,CVE-2020-26271,,unknown,0,,2020-12-10T22:15:00Z,1.15.5,,,,,major
tensorflow-cpu,CVE-2020-5215,,unknown,0,,2020-01-28T22:15:00Z,1.15.2,,,,,major
tensorflow-cpu,CVE-2021-29512,,unknown,2.3.0,2020-07-27,2021-05-14T19:15:00Z,2.3.3,2021-06-15,291,323,32,patch
tensorflow-cpu,CVE-2021-29513,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29514,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29515,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29516,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29517,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29518,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29519,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29520,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29521,,unknown,2.3.0,2020-07-27,2021-05-14T20:15:00Z,2.3.3,2021-06-15,291,323,32,patch
tensorflow-cpu,CVE-2021-29522,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29523,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29524,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29525,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29526,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29527,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29528,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29529,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29530,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29531,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29532,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29533,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29534,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29535,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29536,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29537,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29538,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29539,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29540,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29541,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29542,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29543,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29544,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29545,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29546,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29547,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29548,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29549,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29550,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29551,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29552,,unknown,0,,2021-05-14T20:15:00Z,2.2.0rc0,,,,,major
tensorflow-cpu,CVE-2021-29553,,unknown,0,,2021-05-14T20:15:00Z,2.1.4,2021-06-15,,,32,major
tensorflow-cpu,CVE-2021-29554,,unknown,0,,2021-05-14T19:15:00Z,2.1.4,2021-06-15,,,32,major
